Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4
50973,901.106,347.3629702,189.5035976,1.833015175,0.838078784,51881,254.7564313,0.7746892,0.98249841,0.788857022,0.733401235,0.006814646,0.001216157,0.537877372,0.985937384
50975,894.842,369.4690259,177.7113495,2.079040123,0.876725423,51620,254.7614292,0.602313546,0.987504843,0.799971249,0.689533929,0.007248044,0.001010702,0.47545704,0.988494262
50979,888.698,360.2478844,181.1284768,1.988908044,0.864409493,51682,254.7714245,0.681993311,0.986397585,0.811134307,0.707211438,0.007066594,0.001090403,0.500148019,0.994748417
50994,889.65,350.4872119,186.1809804,1.882508145,0.84724257,51788,254.8089036,0.66262117,0.984668263,0.80963743,0.727013411,0.006873107,0.001184411,0.5285485,0.994996857
51005,878.96,351.1326395,186.7294595,1.880435151,0.846875125,51834,254.8363847,0.793728603,0.984006637,0.829629895,0.72575533,0.006884279,0.001178146,0.526720799,0.990464306
51008,896.113,370.0013414,178.2814518,2.075377655,0.876259208,52037,254.8438791,0.789389789,0.980225609,0.798219998,0.688764744,0.00725379,0.001006998,0.474396872,0.984552668
51010,883.527,362.0413528,180.7394942,2.003111464,0.866473343,51651,254.8488752,0.796110747,0.987589785,0.821155746,0.703922006,0.007097458,0.001074931,0.49550619,0.99255413
51025,900.15,374.270698,175.1092368,2.137355543,0.883798421,51785,254.8863428,0.748946851,0.985323936,0.791339977,0.681021368,0.007335046,0.000973253,0.463790104,0.99128435
51028,893.291,362.1019825,179.7322541,2.014674462,0.868117867,51763,254.8938357,0.627558048,0.985800668,0.803586244,0.703928308,0.007096143,0.001074771,0.495515062,0.998301542
51032,899.916,362.6824556,180.3956178,2.010483736,0.867525486,51665,254.9038259,0.774902818,0.987747992,0.791860184,0.702829216,0.007106961,0.001069702,0.493968907,0.993116453
51032,891.23,362.996293,179.3645007,2.023791171,0.869392502,51685,254.9038259,0.682830229,0.987365773,0.807370467,0.702221568,0.007113111,0.00106693,0.49311513,0.997962046
51043,901.195,373.8465696,174.8966602,2.137528351,0.883818444,51637,254.9312968,0.63846048,0.988496621,0.789784323,0.681914233,0.00732415,0.000976913,0.465007021,0.993965691
51045,914.812,377.0417455,176.8853691,2.13155982,0.883123802,52947,254.9362912,0.680418555,0.964077285,0.766477422,0.676148714,0.007386458,0.000952324,0.457177083,0.974500301
51054,899.018,352.7020002,186.3083671,1.893108752,0.849100289,51971,254.9587647,0.678224135,0.982355544,0.793784956,0.722873033,0.006908411,0.001163606,0.522545422,0.989235312
51088,926.529,376.8679851,173.5416044,2.171629025,0.887668105,51759,255.043647,0.588022698,0.987036071,0.747843513,0.676745325,0.00737684,0.000954446,0.457984235,0.994571857
51105,905.379,364.6076763,179.4891889,2.031362883,0.870436713,51797,255.0860775,0.643388601,0.986640153,0.783452053,0.699617957,0.007134481,0.001054353,0.489465285,0.994281613
51106,887.937,369.4886268,176.5441169,2.092896854,0.878465037,51520,255.0885732,0.689801317,0.991964286,0.814549438,0.690382747,0.007229848,0.001013138,0.476628338,0.997533948
51110,890.593,354.6064911,184.7449565,1.919438007,0.853565326,51765,255.0985557,0.638555722,0.987346663,0.809761623,0.719384902,0.006938104,0.001146214,0.517514637,0.993337263
51115,894.887,362.4449754,180.9520376,2.002989192,0.866455784,51725,255.1110333,0.630240185,0.988206863,0.802087653,0.703861415,0.007090775,0.00107355,0.495420892,0.992322691
51119,898.581,369.8619266,177.1110207,2.088305545,0.877892846,51708,255.121015,0.64423804,0.988609113,0.795568814,0.68977366,0.007235312,0.001010331,0.475787703,0.993590098
51137,898.62,369.4750024,177.1087493,2.086147657,0.877622484,51776,255.1659276,0.705775999,0.987658375,0.795779871,0.690617568,0.007225199,0.001013865,0.476952625,0.994993601
51142,898.882,357.5199985,182.7376403,1.9564661,0.859506006,51746,255.1784019,0.783629315,0.9883276,0.795393805,0.713745813,0.006990732,0.00111912,0.509433085,0.996688561
51142,898.882,357.5199985,182.7376403,1.9564661,0.859506006,51746,255.1784019,0.783629315,0.9883276,0.795393805,0.713745813,0.006990732,0.00111912,0.509433085,0.996688561
51145,891.169,368.1703878,178.0133827,2.068217469,0.87533986,51971,255.1858862,0.81649106,0.984106521,0.809269001,0.693118987,0.007198561,0.001024841,0.48041393,0.993600482
51184,919.251,373.2106253,175.2873447,2.129136168,0.8828399,51869,255.2831621,0.805920328,0.986793653,0.761159838,0.684019009,0.007291549,0.000984628,0.467882005,0.996184499
51192,882.105,363.2805448,179.9003707,2.019342947,0.868772972,51665,255.3031116,0.801089151,0.990844866,0.826744651,0.70277122,0.007096432,0.001067765,0.493887387,0.997328012
51207,882.113,355.7001407,184.5363073,1.927534727,0.854897222,51845,255.3405126,0.735415769,0.987694088,0.826971899,0.71785328,0.006946319,0.00113783,0.515313331,0.993284341
51213,898.686,375.0041678,174.840108,2.144840632,0.884660853,51952,255.3554715,0.80176908,0.985775331,0.796845508,0.680940356,0.007322441,0.000971118,0.463679768,0.994519207
51219,894.249,345.8968434,189.1068871,1.829107595,0.837318961,51953,255.3704295,0.649657534,0.985871846,0.804866836,0.738284938,0.006753292,0.001237631,0.545064649,0.996981889
51258,904.151,379.080737,172.9812576,2.19145555,0.889816913,51801,255.4676351,0.602978543,0.989517577,0.787933539,0.673913523,0.007395543,0.00094095,0.454159437,0.995270219
51262,930.086,398.8243395,164.1045474,2.430306447,0.911422968,51784,255.4776028,0.797380538,0.989919666,0.744662006,0.640576759,0.007780117,0.000808073,0.410338584,0.997248506
51270,919.228,372.716707,177.5728541,2.098950929,0.87921323,52106,255.4975371,0.591158565,0.983955782,0.762476902,0.685500629,0.007269684,0.000990209,0.469911112,0.986320366
51275,893.525,364.3111537,180.0380199,2.023523442,0.869355342,51890,255.5099952,0.622027853,0.988148005,0.807053112,0.701351009,0.007105044,0.001060445,0.491893238,0.995357498
51280,900.429,359.5733017,182.8578303,1.9664091,0.861037671,51960,255.5224527,0.79102843,0.98691301,0.794801966,0.710626878,0.00701196,0.001103026,0.50499056,0.993018032
51292,914.188,364.0980518,181.2771439,2.008516043,0.867245922,52134,255.5523483,0.6318305,0.983849311,0.771238081,0.701877824,0.007098535,0.001062661,0.49263248,0.989460239
51303,888.972,367.8533094,178.6199352,2.059419118,0.87419567,51970,255.5797495,0.669682018,0.987165673,0.815786401,0.694787142,0.007170211,0.001030668,0.482729173,0.994141687
51305,907.517,368.1932867,179.6070921,2.049993029,0.872951764,52095,255.5847312,0.739851467,0.984835397,0.782816584,0.694159129,0.007176558,0.001027856,0.481856896,0.987803279
51316,891.313,364.4540241,180.8641254,2.015070835,0.868173684,51913,255.612129,0.676965292,0.98849999,0.811712397,0.701356309,0.007102152,0.001060046,0.491900672,0.991214697
51317,885.452,359.4584548,182.9682328,1.964594888,0.860760137,51864,255.6146195,0.769774244,0.989453185,0.822509792,0.711110328,0.007004666,0.00110488,0.505677898,0.993452214
51319,886.079,348.0438513,188.126825,1.850049036,0.841327173,51923,255.6196006,0.822736309,0.98836739,0.821378179,0.734446535,0.006781969,0.00121724,0.539411713,0.997938119
51320,902.11,364.2012015,182.0640952,2.000401019,0.866083267,52237,255.6220911,0.742186935,0.982445393,0.792460306,0.701870532,0.007096672,0.001062338,0.492622244,0.985442038
51322,906.253,362.3812629,181.4415766,1.997233873,0.865625225,52010,255.627072,0.72694051,0.986771775,0.785261892,0.705409187,0.007060934,0.001078466,0.497602121,0.993827811
51336,905.853,366.96344,179.8718799,2.040137904,0.871630821,51907,255.6619355,0.819409417,0.988999557,0.786169944,0.696695931,0.007148267,0.001038852,0.48538522,0.990252786
51339,889.001,360.4412657,181.9405007,1.981094173,0.863252958,51958,255.6694057,0.637593145,0.988086531,0.816305589,0.709323349,0.007020808,0.001096337,0.503139613,0.996766956
51349,920.997,377.6686082,174.0832915,2.169470745,0.887430308,52164,255.6943046,0.725719374,0.984376198,0.760721031,0.677033513,0.007354936,0.000953234,0.458374378,0.994429803
51380,899.321,368.2354517,179.5944701,2.050371882,0.873002125,52117,255.7714758,0.783088459,0.985858741,0.798315377,0.694586777,0.007166903,0.001029005,0.482450791,0.989203537
51396,888.765,361.0072548,182.6451157,1.976550281,0.862573377,52078,255.8112969,0.695292208,0.986904259,0.817645964,0.708604311,0.007024034,0.0010924,0.502120069,0.992465564
51403,894.879,370.6961585,177.5241498,2.088144959,0.877872758,52090,255.8287168,0.623044011,0.986811288,0.80662132,0.690130477,0.007211567,0.0010091,0.476280076,0.994541839
51418,910.152,369.896914,177.5215722,2.08367304,0.877311301,51952,255.8660409,0.642468013,0.989721281,0.780004644,0.691722562,0.007193919,0.001015952,0.478480103,0.99699609
51419,908.405,376.9980888,174.9337367,2.155090812,0.885825996,52169,255.868529,0.722430629,0.985623646,0.783022891,0.678699804,0.007331883,0.000959635,0.460633424,0.99270686
51426,902.873,373.5488404,175.884179,2.123834233,0.88221513,52047,255.885945,0.721120678,0.988068477,0.792755526,0.685013356,0.007263813,0.000986599,0.469243298,0.996594981
51440,905.432,359.2756954,183.5025868,1.957878097,0.859725106,52233,255.9207733,0.800834462,0.984818027,0.788495366,0.712324203,0.006984364,0.001109219,0.50740577,0.993438643
51453,891.79,360.178529,182.8437729,1.969870362,0.861564794,52164,255.9531096,0.708875234,0.98636991,0.81300903,0.710628449,0.007000146,0.001101177,0.504992793,0.994770336
51453,910.397,378.8176307,174.850002,2.166529176,0.887104961,52043,255.9531096,0.668785338,0.988663221,0.780115541,0.675663139,0.007362401,0.000946499,0.456520678,0.989065368
51478,899.728,372.0821857,176.8809099,2.103574579,0.879779875,52176,256.0152833,0.787908472,0.986622202,0.799114585,0.688061114,0.007227984,0.000999321,0.473428097,0.99589131
51480,897.604,357.9271538,188.4856465,1.898962391,0.850111103,53556,256.0202565,0.80495356,0.961236836,0.802932143,0.715285929,0.006952742,0.001122676,0.51163396,0.971573647
51484,908.819,362.4071223,181.4522296,1.99725913,0.865628888,52533,256.0302028,0.688629402,0.980031599,0.783298599,0.706471223,0.007039218,0.001081638,0.499101588,0.996835204
51484,918.664,386.5580068,171.625927,2.252328733,0.896034256,52017,256.0302028,0.821588153,0.98975335,0.766599885,0.662333203,0.007508313,0.000891309,0.438685272,0.988063442
51487,909.858,377.6142924,174.9837576,2.157996249,0.886152967,52007,256.0376622,0.762487967,0.990001346,0.781556205,0.678040178,0.007334168,0.000956208,0.459738483,0.992113922
51492,867.948,347.5726681,189.2910008,1.836181681,0.83869045,51991,256.050094,0.704019688,0.990402185,0.85893878,0.736680751,0.006750032,0.001226317,0.542698528,0.996493096
51501,905.407,355.0941294,185.8538798,1.910609183,0.852091238,52413,256.0724698,0.630830475,0.982599737,0.789473997,0.721139688,0.006894898,0.001150231,0.52004245,0.993597881
51510,889.324,354.6097965,185.4404821,1.912256658,0.85236805,52176,256.0948437,0.770692441,0.987235511,0.818429714,0.722187729,0.00688429,0.001155153,0.521555116,0.997347243
51511,936.439,396.8239284,166.1134167,2.388873436,0.908167319,52077,256.0973295,0.657665594,0.989131478,0.738160599,0.645367658,0.007703674,0.00082434,0.416499415,0.994964388
51515,896.279,375.9801827,174.9073548,2.149596185,0.885203683,52000,256.1072727,0.804293521,0.990673077,0.805855411,0.681172265,0.00729846,0.000969257,0.463995655,0.99740329
51515,896.279,375.9801827,174.9073548,2.149596185,0.885203683,52000,256.1072727,0.804293521,0.990673077,0.805855411,0.681172265,0.00729846,0.000969257,0.463995655,0.99740329
51531,894.44,349.8420573,189.1468941,1.849578652,0.84123884,52439,256.1470417,0.647114225,0.982684643,0.809423872,0.732179097,0.006788963,0.001203518,0.536086231,0.991533648
51550,913.589,380.7034098,173.6775831,2.192012366,0.889876347,52297,256.1942594,0.778230676,0.985716198,0.776134181,0.672949737,0.007385129,0.000934261,0.452861348,0.992677675
51551,908.702,376.5454005,175.1736666,2.149554826,0.885198979,52247,256.1967443,0.611881306,0.986678661,0.784519947,0.680387395,0.007304328,0.000965573,0.462927008,0.995086983
51552,916.781,386.7688482,170.0737636,2.274124122,0.898130146,52084,256.1992291,0.584980596,0.989785731,0.770768885,0.662409163,0.007502499,0.000891027,0.4387859,0.997853599
51552,890.528,363.8436901,181.0721152,2.009385541,0.86736957,52178,256.1992291,0.705505604,0.988002606,0.816883689,0.704146413,0.0070578,0.001070289,0.49582217,0.9962979
51558,918.055,384.9665214,172.0574462,2.237430172,0.894563276,52268,256.2141379,0.707592227,0.986416163,0.768720611,0.665549142,0.007466669,0.000903706,0.44295566,0.991082358
51559,897.074,364.9340163,180.9135277,2.017173734,0.868469205,52296,256.2166226,0.605557709,0.985907144,0.8051148,0.702090271,0.007077989,0.001060868,0.492930749,0.99432696
51581,911.958,365.7304338,180.1479633,2.03016691,0.870272637,52388,256.27128,0.79175109,0.984595709,0.779381238,0.700710841,0.00709041,0.001054403,0.490995683,0.996803189
51604,920.072,352.4904552,189.0325785,1.864707439,0.84404195,52966,256.3284094,0.676082172,0.974285391,0.766036745,0.727192483,0.006830681,0.00117826,0.528808907,0.986073903
51610,900.804,375.6367421,175.6908578,2.138055143,0.883879449,52247,256.3433106,0.742333583,0.987807912,0.799250858,0.682423421,0.007278371,0.00097371,0.465701726,0.995695969
51617,904.819,367.369214,179.8615646,2.042510944,0.871950827,52444,256.3606943,0.623055103,0.984230799,0.792280926,0.697828464,0.007117214,0.001041081,0.486964565,0.994630454
51639,918.781,376.864103,174.8460507,2.155405293,0.885861457,52345,256.415321,0.610483881,0.986512561,0.768712028,0.680392001,0.007298052,0.000964769,0.462933274,0.99780883
51641,893.914,360.5070254,184.1942735,1.957210821,0.85962163,52251,256.4202865,0.626543884,0.988325582,0.81210658,0.711276809,0.006981023,0.001102182,0.505914698,0.990181722
51650,906.338,368.4880379,179.682191,2.050776628,0.873055893,52390,256.44263,0.668046304,0.985875167,0.790132293,0.695932035,0.007134328,0.001032286,0.484321397,0.993235002
51653,889.077,361.0650176,183.0960548,1.971997802,0.861887251,52258,256.4500774,0.726412308,0.988422825,0.821157878,0.710260105,0.006990204,0.001097335,0.504469417,0.994812582
51659,908.268,363.0639091,182.5478043,1.988870315,0.864403945,52433,256.4649716,0.618389236,0.985238304,0.786915015,0.706390707,0.007028086,0.001079436,0.498987832,0.992422086
51712,899.975,368.8724141,179.9895824,2.0494098,0.872874176,52345,256.5964991,0.736155795,0.987907154,0.802306494,0.695623986,0.007133207,0.001030298,0.48389273,0.991694503
51723,900.249,364.1938838,182.164427,1.999259075,0.865918394,52482,256.6237888,0.722711268,0.985537899,0.801988748,0.704635087,0.007041237,0.001070744,0.496510605,0.992653333
51730,910.478,373.2944172,177.99552,2.09721243,0.878999106,52366,256.6411535,0.77756734,0.987854715,0.784175789,0.687503326,0.007216208,0.000994462,0.472660824,0.991270155
51734,920.246,385.1404207,172.0681211,2.238302006,0.894650232,52451,256.6510756,0.755814633,0.986330099,0.767676146,0.666383121,0.007444629,0.000905563,0.444066464,0.993954857
51735,915.72,377.8562181,175.4282945,2.153906923,0.88569235,52307,256.6535561,0.621068427,0.989064561,0.775298455,0.679236026,0.007303686,0.000958969,0.461361579,0.9937299
51739,907.654,382.584963,172.9795175,2.211735635,0.891950226,52348,256.6634777,0.661827159,0.988366318,0.789200302,0.670866611,0.007394518,0.00092392,0.45006201,0.995418186
51774,922.242,379.9247168,173.912709,2.184571323,0.88907801,52512,256.7502759,0.650018832,0.985946069,0.764947783,0.675792505,0.007338137,0.000944102,0.456695509,0.997683913
51777,915.659,368.0685743,179.4390997,2.051217236,0.873114386,52587,256.7577144,0.687353972,0.984596954,0.776031251,0.697581191,0.007108727,0.001038366,0.486619518,0.998162343
51815,911.612,376.5700564,176.0775332,2.138660449,0.883949486,52523,256.8519165,0.605364925,0.986520191,0.783511364,0.682082689,0.007267588,0.000970327,0.465236794,0.994983531
51828,932.413,379.141053,174.6356099,2.171040908,0.887603383,52624,256.8841356,0.653247457,0.984873822,0.749130836,0.677542391,0.007315371,0.000950959,0.459063692,0.996646054
51846,904.763,380.2072219,174.6331135,2.177177136,0.888275858,52443,256.92874,0.805062112,0.988616212,0.795894412,0.675759757,0.007333395,0.000943309,0.45665125,0.99421066
51860,903.986,373.0972343,179.9949951,2.072820047,0.875932023,53096,256.963427,0.628773734,0.97672141,0.79747847,0.688730452,0.007194316,0.000998542,0.474349636,0.983241435
51870,932.88,378.4835542,174.7860994,2.165409924,0.886980788,52550,256.9882005,0.591637011,0.987059943,0.748987461,0.678994365,0.007296772,0.000956699,0.461033347,0.998326186
51872,911.459,373.7061097,178.2259255,2.096811161,0.8789496,52603,256.9931549,0.629690326,0.986103454,0.784636635,0.68768786,0.00720439,0.000993899,0.472914593,0.991612597
51887,909.041,369.93346,181.4819734,2.038403336,0.871396132,52740,257.03031,0.674347577,0.983826318,0.789044474,0.694801465,0.007129598,0.001024915,0.482749076,0.984037327
51894,901.802,367.3547664,182.1624611,2.016632649,0.868393264,52605,257.0476472,0.653058656,0.986484175,0.801871214,0.699725907,0.007078945,0.001046791,0.489616345,0.987376307
51894,901.802,367.3547664,182.1624611,2.016632649,0.868393264,52605,257.0476472,0.653058656,0.986484175,0.801871214,0.699725907,0.007078945,0.001046791,0.489616345,0.987376307
51896,905.698,363.2816718,182.4213717,1.991442497,0.864781368,52526,257.0526005,0.751418974,0.98800594,0.795017945,0.707584831,0.007000186,0.001082439,0.500676293,0.997068048
51903,908.476,366.5447142,181.1892679,2.022993517,0.869281741,52611,257.0699362,0.708824975,0.986542738,0.79026984,0.701333088,0.00706211,0.00105393,0.4918681,0.995045977
51903,908.476,366.5447142,181.1892679,2.022993517,0.869281741,52611,257.0699362,0.708824975,0.986542738,0.79026984,0.701333088,0.00706211,0.00105393,0.4918681,0.995045977
51916,880.623,353.1858624,187.8316968,1.880331533,0.846856723,52500,257.102128,0.654018644,0.98887619,0.841261549,0.727951358,0.006803025,0.001178396,0.529913179,0.99641246
51939,887.04,362.2827752,183.3290539,1.976133992,0.862510855,52530,257.1590728,0.817705217,0.988749286,0.829501239,0.709829698,0.006975159,0.001092322,0.5038582,0.995691316
51944,884.45,344.1916085,193.3508518,1.78014012,0.827304641,52613,257.1714504,0.653679654,0.987284511,0.834446853,0.747175248,0.006626205,0.001273898,0.558270851,0.99380034
51950,901.138,362.6485636,186.4283434,1.945243716,0.857745597,53086,257.1863028,0.634310134,0.978600761,0.803919954,0.709188809,0.006980723,0.00108925,0.502948766,0.978357927
51967,949.775,356.8420505,187.0040994,1.908204427,0.851685736,53127,257.2283799,0.818958317,0.978165528,0.723929113,0.720846603,0.006866705,0.001143667,0.519619825,0.991540851
51967,904.803,354.4039337,187.6578275,1.88856462,0.848308274,52697,257.2283799,0.628759831,0.986147219,0.797681365,0.725805657,0.006819788,0.001167433,0.526793851,0.99488423
51968,900.011,367.6661611,180.6400277,2.035352661,0.870981762,52607,257.2308548,0.682621831,0.987853328,0.806213809,0.699631573,0.007074857,0.001045623,0.489484338,0.996273251
51977,917.804,383.5462639,174.2546169,2.201068015,0.890836061,52622,257.2531279,0.79110225,0.987742769,0.775391759,0.670722549,0.007379154,0.000921209,0.449868738,0.990191691
51978,913.367,364.4751867,182.6510379,1.995472848,0.865369492,52780,257.2556026,0.68201858,0.98480485,0.782958595,0.705824736,0.007012105,0.001073534,0.498188558,0.994121742
51988,895.263,359.6862609,185.4459917,1.939574199,0.856843204,52690,257.280348,0.73533239,0.986676789,0.815101518,0.715291008,0.00691864,0.001117202,0.511641226,0.99236612
51994,921.338,383.4577493,173.0682517,2.215644669,0.892354132,52783,257.2951941,0.585913906,0.985052005,0.769706451,0.670987076,0.007375038,0.000922148,0.450223656,0.997535644
52000,897.688,357.7416469,186.3790352,1.919430727,0.85356412,52644,257.3100393,0.704826708,0.987766887,0.810890791,0.719262187,0.006879647,0.001135782,0.517338094,0.992994633
52004,905.142,367.7977173,181.8281888,2.022776114,0.869251528,52771,257.3199357,0.639183874,0.985465502,0.797651487,0.699623526,0.007072489,0.001045225,0.489473077,0.99009445
52025,908.41,371.8667481,181.5221973,2.048602065,0.8727666,53596,257.3718852,0.618241236,0.970688111,0.792242507,0.692107822,0.007147847,0.001011696,0.479013238,0.981307508
52033,934.384,393.4337671,169.987666,2.314484199,0.901844044,52820,257.3916728,0.629056047,0.985100341,0.748924337,0.654218561,0.007561236,0.000854405,0.428001925,0.990603693
52045,906.761,374.8406694,177.5386776,2.111318359,0.880719772,52714,257.4213513,0.672502907,0.987308874,0.79543228,0.686748724,0.007202242,0.000988186,0.471623809,0.995748007
52058,930.035,379.4983989,176.1838256,2.153991138,0.885701865,52903,257.4534991,0.820224365,0.984027371,0.756308111,0.678404704,0.007289915,0.000952484,0.460232943,0.99133768
52085,888.297,366.1065719,181.5337377,2.016741221,0.868408507,52484,257.5202549,0.806281831,0.992397683,0.829480425,0.703402437,0.007029021,0.001061427,0.494774988,0.997833115
52086,919.908,377.754574,176.7768065,2.136901223,0.883745756,53129,257.522727,0.706001952,0.980368537,0.773467516,0.681719679,0.007252516,0.000966255,0.464741721,0.993107152
52096,927.328,394.2448588,168.870479,2.334599045,0.90361808,52770,257.5474467,0.646753569,0.987227591,0.761285392,0.653267737,0.007567661,0.000850171,0.426758736,0.996310538
52097,891.916,350.5119926,196.4888193,1.783877545,0.828102579,54156,257.5499186,0.719969596,0.961980205,0.822952312,0.734782045,0.006728065,0.001209774,0.539904653,0.963123787
52103,895.765,366.9286458,181.6393878,2.020094046,0.868877901,52684,257.5647491,0.822254837,0.988971984,0.815989209,0.701947782,0.007042371,0.001054673,0.492730689,0.995362331
52107,1038.993,393.2451958,169.4395213,2.320858751,0.902411624,53645,257.5746357,0.62120887,0.97133004,0.60656967,0.65499754,0.007546878,0.000856852,0.429021777,0.995698945
52108,911.035,381.8636585,174.4580801,2.188856248,0.889538814,52662,257.5771073,0.692373107,0.989480081,0.788940307,0.67452637,0.007328312,0.000935792,0.454985823,0.995898562
52130,895.706,364.9182507,182.8890504,1.995298515,0.865344135,52581,257.6314761,0.827617959,0.991422757,0.816519615,0.705997783,0.007000158,0.001072756,0.49843287,0.994522365
52141,916.908,377.0679334,177.5579835,2.123632664,0.882191276,52815,257.6586562,0.584291445,0.987238474,0.779359254,0.68332158,0.007231697,0.000972569,0.466928382,0.991584364
52148,919.481,384.8107018,173.0023201,2.224309486,0.893241215,52885,257.6759511,0.641347928,0.986064101,0.775107612,0.669617425,0.007379203,0.000915158,0.448387495,0.997352559
52150,912.208,378.8536482,175.5253317,2.158398702,0.886198144,52747,257.6808923,0.609364228,0.988681821,0.787546895,0.680159459,0.007264691,0.000959047,0.462616889,0.998511693
52151,904.977,371.8485703,178.9904525,2.077477123,0.876526792,52608,257.6833629,0.811676083,0.991313108,0.800197925,0.692979302,0.007130229,0.001014295,0.480220314,0.997646715
52153,909.777,361.5588773,184.5522277,1.959114131,0.859916467,53049,257.6883039,0.758081865,0.983109955,0.791806847,0.712714637,0.006932657,0.001103423,0.507962154,0.995155833
52161,914.105,378.932703,177.706341,2.132353302,0.883216518,52893,257.7080672,0.582993372,0.98616074,0.784446995,0.680089275,0.007264675,0.000958649,0.462521422,0.986259081
52169,894.114,368.8657268,180.4884574,2.043708125,0.872111799,52592,257.7278289,0.700631211,0.991956952,0.820042925,0.698703648,0.007070592,0.00103946,0.488186788,0.997711304
52196,913.614,373.0085089,179.0470745,2.08329854,0.877264102,52904,257.7945137,0.674305941,0.986617269,0.785817316,0.69112234,0.007146304,0.001005729,0.477650089,0.995087734
52199,919.891,383.7124413,174.2700127,2.201827127,0.890915927,52840,257.801922,0.696209454,0.987869039,0.775174196,0.671862297,0.007350954,0.000923942,0.451398946,0.993902443
52203,889.797,360.3593486,185.3790152,1.943905831,0.857533448,52821,257.8117995,0.752812067,0.988300108,0.828559024,0.715429752,0.006903039,0.001115548,0.51183973,0.994968236
52203,905.561,379.5789744,176.009903,2.156577375,0.88599347,52663,257.8117995,0.6033076,0.991265215,0.799963008,0.679204637,0.00727121,0.000954529,0.461318939,0.994869986
52204,897.475,365.3963581,183.2433689,1.994049554,0.865162252,52929,257.8142688,0.643961168,0.986302405,0.814458435,0.705574271,0.006999394,0.001070067,0.497835051,0.992707762
52213,900.059,368.2535374,181.332872,2.030815116,0.870361605,52846,257.8364915,0.620851615,0.988021799,0.809928261,0.700160257,0.007052909,0.001045533,0.490224386,0.995555093
52238,892.863,366.3339732,182.3641738,2.008804501,0.867286963,52775,257.8982112,0.772522922,0.989824728,0.823430127,0.703997527,0.007012787,0.001062564,0.495612518,0.995588657
52266,903.64,366.5211214,182.9456302,2.003442886,0.86652092,53045,257.9673197,0.733990563,0.985314356,0.804337347,0.703826614,0.007012611,0.001061505,0.495371902,0.992449313
52266,886.528,359.5803838,186.1317189,1.931859793,0.855600997,52802,257.9673197,0.818600426,0.989848869,0.835688093,0.717412104,0.006879814,0.001124168,0.514680127,0.994289843
52266,901.21,374.4981637,178.0553307,2.103268474,0.879742487,52856,257.9673197,0.761573096,0.988837596,0.808680785,0.688834672,0.007165235,0.000995108,0.474493205,0.9979866
52268,905.317,381.4871705,175.186845,2.177601694,0.888322156,52860,257.9722553,0.807502163,0.988800605,0.801390879,0.676227866,0.007298675,0.000941447,0.457284127,0.99578269
52271,895.603,365.2392709,182.7609245,1.998453837,0.865801947,52915,257.9796586,0.723053727,0.987829538,0.818916447,0.70633056,0.006987417,0.001072824,0.498902859,0.997034334
52271,912.105,352.1450671,197.893337,1.779469043,0.827160752,54321,257.9796586,0.642307692,0.962261372,0.789552476,0.732594839,0.006736911,0.001197005,0.536695198,0.95503249
52272,922.249,383.0831119,174.7655391,2.191983121,0.889873226,52913,257.9821263,0.658802178,0.987885775,0.772293883,0.673436438,0.007328648,0.000929801,0.453516636,0.994100811
52286,966.83,362.5583241,185.4161606,1.955376074,0.859336503,53563,258.0166716,0.708703254,0.976158916,0.702902434,0.711655627,0.006934138,0.001097114,0.506453732,0.99030751
52288,909.031,381.0590166,175.1733074,2.175325809,0.888073622,52904,258.0216063,0.605914527,0.988356268,0.795159967,0.677117179,0.007287695,0.000944986,0.458487674,0.99736007
52293,924.252,364.8771252,191.8304149,1.902081718,0.850645459,55421,258.0339426,0.661166743,0.943559301,0.769259067,0.707180376,0.006977552,0.001076474,0.500104084,0.951238836
52313,896.732,352.4820889,189.3009514,1.862019637,0.843549607,53085,258.0832817,0.785197526,0.985457285,0.817512034,0.732188358,0.006737944,0.001194534,0.536099791,0.998228338
52313,896.732,352.4820889,189.3009514,1.862019637,0.843549607,53085,258.0832817,0.785197526,0.985457285,0.817512034,0.732188358,0.006737944,0.001194534,0.536099791,0.998228338
52319,892.41,362.4719118,184.5235704,1.964366455,0.860725131,52908,258.0980816,0.757543728,0.988867468,0.825544412,0.712049881,0.006928112,0.001098592,0.507015033,0.995963323
52319,897.233,366.0443158,182.4529735,2.006239244,0.866921301,53079,258.0980816,0.743547837,0.98568172,0.816692978,0.705100641,0.006996394,0.00106674,0.497166914,0.997435773
52323,910.584,380.3986606,176.2154961,2.158712878,0.886233393,52911,258.1079478,0.82217159,0.988886999,0.792980433,0.678519602,0.0072702,0.000950552,0.46038885,0.99384734
52348,905.268,377.9053847,177.2423724,2.132139057,0.883191495,52753,258.1696026,0.813109661,0.992322712,0.802704356,0.683159365,0.007219099,0.000969953,0.466706718,0.995083621
52353,916.856,368.6700282,185.9717941,1.982397546,0.86344693,54198,258.1819318,0.683388158,0.965958153,0.782616814,0.700306268,0.007042004,0.001044788,0.49042887,0.972224988
52379,908.583,380.6054979,176.2625417,2.159310164,0.886300359,52862,258.2460341,0.834991232,0.990863002,0.797329538,0.678513672,0.007266376,0.000950018,0.460380804,0.994104948
